interaction_ID	ligand_gene_name	receptor_gene_name	sending_cell_type	receiving_cell_type	mean_e_s_l_control	mean_e_s_l_case	mean_e_r_r_control	mean_e_r_r_case	log2FC_rho_s	log2FC_rho_r	log2FC_rho	log2FC_phi_s_l	log2FC_phi_r_r	log2FC_phi	log2FC_p_s_l	log2FC_p_r_r	log2FC_p	log2FC_weights	log10_cum_weight	frac_samples_controls	frac_samples_cases	passed_log10_cum_weight_filter	passed_frac_samples_filter	passed_log10_meanexpr_control_filter	passed_log10_meanexpr_case_filter	passed_log10_meanexpr_per_condition_filter	passed_QC_filter	p.value	p.adj	passed_FDR_threshold	passed_log2FC_threshold	sign
Mono:APP_Gran:FPR2	APP	FPR2	Mono	Gran	1.28763924766332	1.1392820736117	1.10728857628669	0.176705613641886	-0.454699466932972	-0.510864880928568	-0.360556840027494	-0.611948856306473	-5.77068865044383	-10.3516393659004	-0.176603469841798	-2.28810503777457	-3.00280266723351	-14.3317445660912	0.0635759149555535	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0041569459403002	0.0787074956271188	TRUE	TRUE	TRUE
Mono:EFNA4_T:EPHA4	EFNA4	EPHA4	Mono	T	1.14551578531965	0.815680864882121	1.59552763477929	1.21396154799554	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.10601973886601	0.386190342706301	-8.14179632398768	-0.472734106302063	-0.379284416326615	-0.842017483108282	-12.2745947654364	0.0161476440644689	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	4.59453526732808e-06	0.000972366832977984	TRUE	TRUE	TRUE
Mono:TNFSF14_T:TNFRSF14	TNFSF14	TNFRSF14	Mono	T	1.31191804124659	0.923883229910482	1.65719974893939	1.52750181668635	-0.454699466932972	0.16795947934165	-1.41213977467338	-4.49884248457043	0.310955322442791	-5.29416191716486	-0.485499484412446	-0.117573410996865	-0.663193825228528	-8.64848562631226	0.0216487250125111	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2.564444161914e-06	0.000638152066445523	TRUE	TRUE	TRUE
Mono:CTSG_T:F2R	CTSG	F2R	Mono	T	1.13410853921436	0.881786824221075	1.80995474117588	1.62002238209665	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.01583151518309	0.704992052148981	-0.201790909463623	-0.34750259356732	-0.159939877043787	-0.529226464446706	-2.10298988525005	0.0403277383088901	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00944558516406816	0.0938589735642145	TRUE	TRUE	TRUE
Mono:CD48_T:CD2	CD48	CD2	Mono	T	1.76236436512311	1.40179364294001	1.88039341256223	1.77648987518221	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.575657741790742	-0.0855235123621314	-0.597925603884997	-0.330238242406618	-0.0820050652857955	-0.453673270815305	-2.46909149620996	0.143374781563016	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00535848176178028	0.0813970721430512	TRUE	TRUE	TRUE
Mono:APOA1_T:LDLR	APOA1	LDLR	Mono	T	1.00043631367502	0.760492792081264	1.57638926149585	1.43067540229087	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.37003701029681	0.388848607725822	-9.77788379681343	-0.37602793868278	-0.139927442439038	-0.612519729421175	-13.1768438993867	0.0297079981890421	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	5.37336145940176e-06	0.00107681212608985	TRUE	TRUE	TRUE
Mono:GDF11_T:BMPR2	GDF11	BMPR2	Mono	T	1.03816132082849	0.738175828130839	1.62156567846452	1.26142062068782	-0.454699466932972	0.16795947934165	-1.41213977467338	0.727036619801208	-0.211559041809049	-0.297605102229637	-0.455047981113202	-0.346242680837352	-0.925743760044286	-2.62204392265176	0.0162929103847709	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0102379359765177	0.095415088659387	TRUE	TRUE	TRUE
Mono:THBS1_T:ITGA4	THBS1	ITGA4	Mono	T	1.86177344078057	1.41693046742635	1.85626509003496	1.69297490576396	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.670312043377537	0.0492696600491827	-0.405115642505331	-0.393908558928374	-0.132842165037131	-0.522598008733556	-3.54308638732285	0.0736633789471829	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000424122877867384	0.0266046054551438	TRUE	TRUE	TRUE
Mono:F13A1_T:ITGA4	F13A1	ITGA4	Mono	T	1.23205346599981	0.876460026102903	1.85626509003496	1.69297490576396	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.816679782211025	0.0492696600491827	-1.18902245649551	-0.471978227537065	-0.132842165037131	-0.661950520282903	-4.22106962677994	0.0743640134869892	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00895119463435714	0.093580893500888	TRUE	TRUE	TRUE
Mono:F13A1_T:ITGB1	F13A1	ITGB1	Mono	T	1.23205346599981	0.876460026102903	1.90263810421754	1.72582396795827	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.816679782211025	0.14428867882103	-0.877743987821754	-0.471978227537065	-0.140715857681009	-0.677738027997486	-4.00626383390079	0.0593126487409513	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00578768039899939	0.0831030778104264	TRUE	TRUE	TRUE
Mono:TNFSF12_T:TNFRSF25	TNFSF12	TNFRSF25	Mono	T	1.24701287536774	0.953980362970814	1.61886802029029	1.50047303055338	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.964979860239392	0.00517690372094561	-1.29831963947997	-0.386444886259678	-0.109567985167636	-0.575138780879637	-2.75828390358584	0.0340569337905784	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0114961341255784	0.0980896598619907	TRUE	TRUE	TRUE
Mono:BMP1_T:BMPR2	BMP1	BMPR2	Mono	T	1.19689866393309	1.18592719309924	1.62156567846452	1.26142062068782	-0.454699466932972	0.16795947934165	-1.41213977467338	0.949155194225877	-0.211559041809049	-0.354932497303086	-0.0132855687921796	-0.346242680837352	-0.428907592383569	-1.07751351930272	0.0180260278588918	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00221851712227145	0.0625632879624371	TRUE	TRUE	TRUE
Mono:AGTRAP_T:RACK1	AGTRAP	RACK1	Mono	T	1.50123610966087	1.2617409996984	2.91130506153889	2.65214569992771	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.173702841837304	-0.0251180939476745	-0.184346050591603	-0.250735101727891	-0.134505985977709	-0.37438256385513	-1.9075796637023	0.191326715463636	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0109011306530906	0.0965565287463042	TRUE	TRUE	TRUE
Mono:HP_T:ITGAM	HP	ITGAM	Mono	T	1.42845776440197	1.15288208006309	1.69438587428523	1.57821333672724	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.24771086130945	0.587106237167521	-2.4725902954181	-0.309213422614055	-0.102470230642574	-0.501320719235464	-4.42372051832754	0.0224369208492727	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0110644476978112	0.0971310314053791	TRUE	TRUE	TRUE
Mono:HP_T:ITGB2	HP	ITGB2	Mono	T	1.42845776440197	1.15288208006309	1.79412996366032	1.70244271517871	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.24771086130945	0.329960959220338	-1.39906093191685	-0.309213422614055	-0.0756781459875376	-0.44911799138818	-3.61473162380056	0.0421131638555799	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00746355800435072	0.0910721527610781	TRUE	TRUE	TRUE
Mono:TCTN1_T:TMEM67	TCTN1	TMEM67	Mono	T	1.17675530354565	0.682968463666221	1.58007270529885	1.01936304917487	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.50203480002786	-0.0242438476547341	-10.308980977323	-0.737146305239594	-0.592153529650442	-1.85663056977867	-13.7810390633114	0.0443918078897024	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00422924818269999	0.0787074956271188	TRUE	TRUE	TRUE
Mono:RETN_T:CAP1	RETN	CAP1	Mono	T	1.71984905188527	1.59446747593184	1.70705496507605	1.64224148146659	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.09997517459596	0.127375728577429	-2.43773518039523	-0.109207277999493	-0.0558432300151396	-0.226846198480588	-4.80250578148503	0.0659763181815328	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00644897653076482	0.0872176856863332	TRUE	TRUE	TRUE
Mono:THBS3_T:CD36	THBS3	CD36	Mono	T	1.19284001885111	0.946220873401063	1.16914169244079	1.06236036794159	-0.454699466932972	0.16795947934165	-1.41213977467338	0.102898694985932	0.186690859736821	-7.9884242869795	-0.334151673024873	-0.138176553704095	-0.614846931223039	-11.6067270835495	0.0102331646452481	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0043522256655306	0.0787074956271188	TRUE	TRUE	TRUE
Mono:THBS3_T:CD47	THBS3	CD47	Mono	T	1.19284001885111	0.946220873401063	1.68264889560539	1.47562891015316	-0.454699466932972	0.16795947934165	-1.41213977467338	0.102898694985932	-0.181563942267941	-0.437268022359654	-0.334151673024873	-0.189404213514338	-0.609940227954714	-3.01781114580052	0.0326967998968305	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00357564865243726	0.0787074956271188	TRUE	TRUE	TRUE
Mono:HLA-DOA_T:CD4	HLA-DOA	CD4	Mono	T	1.11032251706526	0.86266255325859	1.5860259740787	1.40756521630758	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.998585420872223	0.134564723735119	-1.08106189305529	-0.34532954947983	-0.172214630186094	-0.517127256430979	-2.61296016795475	0.0734077238700501	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00117835125407098	0.045099539574666	TRUE	TRUE	TRUE
Mono:OCLN_T:TGFBR2	OCLN	TGFBR2	Mono	T	1.14113813829627	0.781070200969701	1.70227793331114	1.49545794965481	-0.454699466932972	0.16795947934165	-1.41213977467338	0.0899152059503552	-0.43181331426253	-0.680371563421621	-0.505183264284642	-0.186879262795498	-0.864107452825848	-1.72223581517552	0.0586557915731597	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00518399195417215	0.0805706916967936	TRUE	TRUE	TRUE
Mono:HLA-DRB1_T:CD37	HLA-DRB1	CD37	Mono	T	2.61613303222177	1.90288772675886	1.90326311659624	1.70888047773483	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.334260288386562	0.0345566094424509	-0.269733891640746	-0.459245461825014	-0.155423524985364	-0.624654227438173	-1.93367686617892	0.204008548261624	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0103753948218121	0.0954368461600065	TRUE	TRUE	TRUE
Mono:SEMA3C_T:PLXND1	SEMA3C	PLXND1	Mono	T	1.22696537505642	1.071884357862	1.66413045007004	1.49425196916482	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.36507779367202	1.22438605094019	-2.72691927925278	-0.194945270256428	-0.155345085822145	-0.426045591506523	-3.23810097554066	0.0251907693089136	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0100066452054186	0.09498661383768	TRUE	TRUE	TRUE
Mono:THBS3_T:ITGB1	THBS3	ITGB1	Mono	T	1.19284001885111	0.946220873401063	1.90263810421754	1.72582396795827	-0.454699466932972	0.16795947934165	-1.41213977467338	0.102898694985932	0.14428867882103	0.00684908902139062	-0.334151673024873	-0.140715857681009	-0.549881080191308	-3.19839254391382	0.0357742030384955	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00426735749819339	0.0787074956271188	TRUE	TRUE	TRUE
Mono:MICA_T:KLRK1	MICA	KLRK1	Mono	T	1.19947836584838	0.937370829439064	1.86177825548699	1.74911151774811	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.399397823427704	0.259419616149233	0.411219795184685	-0.337374021253598	-0.0900589791329437	-0.477692605624851	-1.54212378478427	0.0535358921207358	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00951613191816081	0.0938589735642145	TRUE	TRUE	TRUE
Mono:PVR_T:CD226	PVR	CD226	Mono	T	1.16044901003164	0.692493927625629	1.6635642652621	1.30012411071814	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.93627771531806	-0.455214495127616	-10.4164662143293	-0.69733704215043	-0.339189282720821	-1.29689648109096	-14.4894074830496	0.0703528783541284	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2.49869136025987e-05	0.00355867080837011	TRUE	TRUE	TRUE
Mono:PVR_T:TIGIT	PVR	TIGIT	Mono	T	1.16044901003164	0.692493927625629	1.85752486266696	1.36059641604111	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.93627771531806	0.272093667649966	-1.10293095500495	-0.69733704215043	-0.433446768077939	-1.34129502786671	-5.34374799893311	0.059477984818113	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00917207472662343	0.093580893500888	TRUE	TRUE	TRUE
Mono:NAALADL1_T:CD96	NAALADL1	CD96	Mono	T	1.2083058965757	0.821142025951329	1.72415443955308	1.62127423396946	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.615367610318374	0.392665792210115	-0.632492564375157	-0.53742424440663	-0.0887608690025009	-0.695054012648993	-2.64923247651992	0.0564261403292373	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00527680472065867	0.0811774747957307	TRUE	TRUE	TRUE
Mono:LRRC4_T:PARD6A	LRRC4	PARD6A	Mono	T	1.26854686582185	0.903395144707048	1.64166156058571	1.1307718071599	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.86233427335421	-0.610386495179785	-10.2562168577604	-0.469669709261601	-0.520434443906355	-1.03677810936655	-13.874962057754	0.0472212222036654	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.004286559454403	0.0787074956271188	TRUE	TRUE	TRUE
Mono:TCTN1_T:CEP290	TCTN1	CEP290	Mono	T	1.17675530354565	0.682968463666221	1.69325349807834	1.48620300365641	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.50203480002786	-0.096435260713297	-10.321320598828	-0.737146305239594	-0.188166786065636	-1.10144696193421	-13.829753739613	0.0458391298683588	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	7.06952037204955e-08	0.000106726192550041	TRUE	TRUE	TRUE
Mono:CD320_T:JAML	CD320	JAML	Mono	T	1.09454648041152	0.889150196360562	1.57190650620969	1.1249134900384	-0.454699466932972	0.16795947934165	-1.41213977467338	-2.18493487113417	-1.02915434840599	-10.5257841384298	-0.282648556172645	-0.464752922144501	-0.803552407921949	-14.3163978061659	0.0629496714123289	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00475043506743014	0.0791890420056315	TRUE	TRUE	TRUE
Mono:CD2_T:CD53	CD2	CD53	Mono	T	1.00893527803512	0.893842100738926	1.66966997461571	1.53081668460742	-0.454699466932972	0.16795947934165	-1.41213977467338	-3.03774703097991	-0.05840799276946	-4.61814680799474	-0.174741726654247	-0.125261438783195	-0.313890466171258	-8.46765890792381	0.0588233963137952	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.2071213276109e-05	0.00207085321695067	TRUE	TRUE	TRUE
Mono:CD320_T:TMEM167A	CD320	TMEM167A	Mono	T	1.09454648041152	0.889150196360562	1.63441817200142	1.42286866394899	-0.454699466932972	0.16795947934165	-1.41213977467338	-2.18493487113417	-0.363024360423826	-10.586246399563	-0.282648556172645	-0.19997464772243	-0.492715867872138	-14.2021265252206	0.0584640801594236	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00438084091880262	0.0787074956271188	TRUE	TRUE	TRUE
Mono:IFITM1_T:CD81	IFITM1	CD81	Mono	T	1.2738512031955	0.867896870518417	1.80800551165415	1.65092896976969	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.752763315785877	0.33717158266282	-0.314690378536271	-0.533751198085841	-0.13112102527902	-0.698418312048795	-2.01154391561949	0.0525157320634764	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00989621029057461	0.0947349348358501	TRUE	TRUE	TRUE
Mono:LRRC4_T:PRKCZ	LRRC4	PRKCZ	Mono	T	1.26854686582185	0.903395144707048	1.61787077732682	1.30556015828843	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.86233427335421	0.0629055674978769	-10.2058229380344	-0.469669709261601	-0.293088953042168	-0.898051458728103	-13.6924003752609	0.0418698541307076	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00414205568516314	0.0787074956271188	TRUE	TRUE	TRUE
Mono:BICD1_T:F2R	BICD1	F2R	Mono	T	1.16968755391086	0.932534903395001	1.80995474117588	1.62002238209665	-0.454699466932972	0.16795947934165	-1.41213977467338	0.103933282927385	0.704992052148981	-0.548462836719985	-0.308766945444225	-0.159939877043787	-0.487593883674724	-4.3833881145406	0.0119057753355466	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00881486011429506	0.093580893500888	TRUE	TRUE	TRUE
Mono:TCTN1_T:TCTN3	TCTN1	TCTN3	Mono	T	1.17675530354565	0.682968463666221	1.59655520748711	1.32607558752208	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.50203480002786	-0.0454086311274893	-10.4994617106023	-0.737146305239594	-0.267799428175282	-1.22667034450943	-14.1020732971846	0.0547840252819015	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3.22083113188501e-07	0.000163593328491288	TRUE	TRUE	TRUE
Mono:TCTN1_T:TMEM216	TCTN1	TMEM216	Mono	T	1.17675530354565	0.682968463666221	1.6121758883692	1.40383653045621	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.50203480002786	-0.432533882402607	-10.3836229441763	-0.737146305239594	-0.199634199458147	-1.15703451160216	-13.9815841213999	0.0506398710523233	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00431525146977074	0.0787074956271188	TRUE	TRUE	TRUE
Mono:NRG1_T:HLA-DPB1	NRG1	HLA-DPB1	Mono	T	1.2848676248115	0.61914351829649	1.80643418256177	1.63950152678483	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.81594232823306	0.365913488323713	-1.30366873815473	-0.996560595246082	-0.139887445886589	-1.34994758975813	-3.47558574082216	0.036996495493892	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00112579858597788	0.0441797329452918	TRUE	TRUE	TRUE
Mono:THBS1_T:TGFB1	THBS1	TGFB1	Mono	T	1.86177344078057	1.41693046742635	1.81095340538087	1.86699685483512	-0.454699466932972	0.16795947934165	-1.41213977467338	-0.670312043377537	0.689356833694443	-0.113081132981909	-0.393908558928374	0.0439700699973791	-0.364527502892158	-2.68346612648395	0.062228878825115	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00624877176708139	0.0864454078134718	TRUE	TRUE	TRUE
Mono:IL15RA_T:IL2RB	IL15RA	IL2RB	Mono	T	1.21678996536978	0.794375871256118	1.70287446147671	1.52315629960993	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.75540634249756	1.05154658845373	-1.24810145475165	-0.594272834685129	-0.160908088789856	-0.786208605058923	-5.42309474007935	0.03103754688928	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00617639698155106	0.0858061681789745	TRUE	TRUE	TRUE
Mono:FCER2_T:ITGB2	FCER2	ITGB2	Mono	T	1.03990856828128	0.812586189708237	1.79412996366032	1.70244271517871	-0.454699466932972	0.16795947934165	-1.41213977467338	-1.70389962667473	0.329960959220338	-2.26957701096327	-0.33734224354457	-0.0756781459875376	-0.513644919522745	-6.44662610794763	0.0465617537116398	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00849941022668629	0.093580893500888	TRUE	TRUE	TRUE
Mono:TNFSF14_NK:TNFRSF14	TNFSF14	TNFRSF14	Mono	NK	1.31191804124659	0.923883229910482	1.96442007865241	1.29221324941524	-0.454699466932972	0.053586064982649	-1.75329684455889	-4.49884248457043	0.170121005517803	-5.08179253051859	-0.485499484412446	-0.586903003603366	-1.16961453031764	-6.89067407864014	0.0173746811234768	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3.03291879418744e-05	0.00411345933410065	TRUE	TRUE	TRUE
Mono:F13A1_NK:ITGA4	F13A1	ITGA4	Mono	NK	1.23205346599981	0.876460026102903	2.04009711500086	1.47925150030791	-0.454699466932972	0.053586064982649	-1.75329684455889	-0.816679782211025	0.0669438035045085	-1.01084759472446	-0.471978227537065	-0.448055864622065	-1.08070745110248	-3.01826843725421	0.0527849359995245	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00755344062413289	0.091202451965853	TRUE	TRUE	TRUE
Mono:F13A1_NK:ITGB1	F13A1	ITGB1	Mono	NK	1.23205346599981	0.876460026102903	2.02155671091072	1.46177937025659	-0.454699466932972	0.053586064982649	-1.75329684455889	-0.816679782211025	0.227958386526978	-0.801707770625222	-0.471978227537065	-0.451744417038072	-1.09186033475827	-2.49655804543783	0.0393354630288709	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00660991221572934	0.0880378679272488	TRUE	TRUE	TRUE
Mono:TNFSF12_NK:TNFRSF25	TNFSF12	TNFRSF25	Mono	NK	1.24701287536774	0.953980362970814	1.92715921145238	1.32934115595982	-0.454699466932972	0.053586064982649	-1.75329684455889	-0.964979860239392	-1.71176705713527	-2.2721655221039	-0.386444886259678	-0.519387148962481	-1.01045995691418	-3.77141289069782	0.0386414525535815	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00217597481163847	0.0624069985043818	TRUE	TRUE	TRUE
Mono:HP_NK:ITGB2	HP	ITGB2	Mono	NK	1.42845776440197	1.15288208006309	2.20910258614125	1.74711203391774	-0.454699466932972	0.053586064982649	-1.75329684455889	-1.24771086130945	0.278937278292827	-1.12058120023175	-0.309213422614055	-0.324745609369091	-0.668806656293958	-1.90067272933676	0.0394631118981058	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00866688462541568	0.093580893500888	TRUE	TRUE	TRUE
Mono:TNF_NK:RIPK1	TNF	RIPK1	Mono	NK	1.32770428261742	0.979752811764535	1.8908035986574	0.610584054715661	-0.454699466932972	0.053586064982649	-1.75329684455889	0.829677804270603	-0.498179141549069	-8.04878435117827	-0.402868669835645	-1.49125994959556	-2.11248567029831	-11.7513424502691	0.0112982452644108	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00462374649366993	0.0787074956271188	TRUE	TRUE	TRUE
Mono:RETN_NK:CAP1	RETN	CAP1	Mono	NK	1.71984905188527	1.59446747593184	2.022205697083	1.44130912984292	-0.454699466932972	0.053586064982649	-1.75329684455889	-1.09997517459596	0.0616083778070353	-3.51878819302891	-0.109207277999493	-0.472163098645158	-0.645977757995502	-4.57460114737328	0.0429982292474344	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00308151217120082	0.0754776397288593	TRUE	TRUE	TRUE
Mono:THBS3_NK:CD47	THBS3	CD47	Mono	NK	1.19284001885111	0.946220873401063	1.98771421651275	1.40154757889938	-0.454699466932972	0.053586064982649	-1.75329684455889	0.102898694985932	-0.0621699908318467	0.14523482278545	-0.334151673024873	-0.487977359759384	-0.946916059517405	-1.72025185032657	0.0292085112395724	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00995190280028937	0.0948168682932129	TRUE	TRUE	TRUE
Mono:VSTM1_NK:LAMP1	VSTM1	LAMP1	Mono	NK	1.31844996722248	1.26820761340906	1.98096062873978	1.35684135101915	-0.454699466932972	0.053586064982649	-1.75329684455889	-1.27428719162167	0.658463575916376	-1.3382590673303	-0.0560518817006383	-0.529324816530673	-0.631411856918953	-2.37887585360557	0.0340025133474508	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0103622583992333	0.0954368461600065	TRUE	TRUE	TRUE
Mono:IL15_NK:IL2RB	IL15	IL2RB	Mono	NK	1.22332831434185	0.885092589893366	2.12152456602234	1.55277450867116	-0.454699466932972	0.053586064982649	-1.75329684455889	-1.35868041891315	0.15849350980431	-1.79018375971963	-0.44784112748389	-0.434611827577281	-1.02328190105732	-3.82797287827191	0.0869477639578408	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0111823294815593	0.0975955284823922	TRUE	TRUE	TRUE
